id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,laba_negatif,omset_bin_temp,total_tenaga_kerja,usia_usaha,profit_margin,roa,asset_turnover
28828688.0,UD. Adinda Putra,Kesehatan,19,29,6818061.0,1546138.0,Shopee,15,Terdaftar,2003,-5271923.0,144000000.0,15,1,Rendah,48,22,-3.409734183019767,-0.7732289615436175,0.22677089178713833
28828689.0,UD. Salwa Malam,Pendidikan,29,2,4324406.0,9152979.0,Website Sendiri,429,Belum Terdaftar,2010,4828573.0,93000000.0,429,0,Rendah,31,15,0.5275410849799738,1.1165861585183818,2.116585927272803
28828690.0,UD. Vega Putra,Jasa,17,74,2619311.0,31575615.0,Tokopedia,596,Belum Terdaftar,2018,28956304.0,273000000.0,596,0,Sedang,91,7,0.917046368944948,11.054927400783106,12.054927019003463
28828691.0,UD. Cipta Citra,Jasa,62,9,8453097.0,47037549.0,Shopee,576,Belum Terdaftar,2008,38584452.0,213000000.0,576,0,Tinggi,71,17,0.8202904275414005,4.564533854925141,5.564533736625318
28828692.0,UD. Farid Darma,Kesehatan,60,66,668929.0,27034322.0,Lazada,43,Belum Terdaftar,2000,26365393.0,378000000.0,43,0,Sedang,126,25,0.9752562695947666,39.414278026101385,40.414276531176654
28828693.0,UD. Qais Sari,Perdagangan,56,40,1833661.0,37695680.0,Shopee,487,Terdaftar,2021,35862019.0,288000000.0,487,0,Tinggi,96,4,0.9513561779133265,19.557595129309547,20.557594583952767
28828694.0,UD. Pandu Mulya,Pendidikan,21,47,7834514.0,39300093.0,Tokopedia,722,Belum Terdaftar,2021,31465579.0,204000000.0,722,0,Tinggi,68,4,0.8006489501017479,4.016276565939308,5.016276438298989
28828695.0,UD. Vita Kalbu,Perdagangan,88,49,7823436.0,44900616.0,Lazada,848,Terdaftar,2021,37077180.0,411000000.0,848,0,Tinggi,137,4,0.8257610357559229,4.739244401150032,5.739244273328973
28828696.0,UD. Utha Mulya Tami,Perdagangan,87,68,8166464.0,40243035.0,Website Sendiri,951,Belum Terdaftar,2012,32076571.0,465000000.0,951,0,Tinggi,155,13,0.7970713491894598,3.9278403813645193,4.927840258912516
28828697.0,UD. Fitri Manunggal,Pendidikan,94,57,6216996.0,4835731.0,Lazada,814,Terdaftar,2014,-1381265.0,453000000.0,814,1,Rendah,151,11,-0.28563721066428,-0.22217559377944046,0.7778242453711977
28828698.0,UD. Rosa Nirbayu,Jasa,48,14,2284119.0,6474127.0,Website Sendiri,965,Terdaftar,2004,4190008.0,186000000.0,965,0,Rendah,62,21,0.6471926412329198,1.834407999579707,2.8344075617743374
28828699.0,UD. Jodi Kinarya,Perdagangan,17,47,5772091.0,19593100.0,Tokopedia,923,Terdaftar,2015,13821009.0,192000000.0,923,0,Sedang,64,10,0.705401814648942,2.394454038501119,3.394453865253707
28828700.0,UD. Marsel Indah,Kesehatan,97,5,7709862.0,20021216.0,Bukalapak,570,Belum Terdaftar,2018,12311354.0,306000000.0,570,0,Sedang,102,7,0.6149153670328832,1.5968317465563266,2.5968316168523358
28828701.0,UD. Marsel Anggara,Perdagangan,60,3,3167245.0,32833474.0,Bukalapak,102,Belum Terdaftar,2008,29666229.0,189000000.0,102,0,Sedang,63,17,0.903536071037257,9.36656925290931,10.366568937177599
28828702.0,UD. Fikri Saprahan,Kesehatan,81,22,6471002.0,48263438.0,Tokopedia,350,Belum Terdaftar,2021,41792436.0,309000000.0,350,0,Tinggi,103,4,0.8659232923704422,6.458417033649961,7.458416879114412
28828703.0,UD. Lono Pagi,Pendidikan,77,44,6530226.0,23618639.0,Website Sendiri,919,Terdaftar,2018,17088413.0,363000000.0,919,0,Sedang,121,7,0.7235138433034247,2.6168176083312265,3.616817455197193
28828704.0,UD. Gracia Wening,Perdagangan,67,64,1678922.0,30925502.0,Lazada,793,Belum Terdaftar,2004,29246580.0,393000000.0,793,0,Sedang,131,21,0.9457107294261309,17.419845936948864,18.419845341328934
28828705.0,UD. Zahira Sehat,Jasa,6,55,4660357.0,28711773.0,Website Sendiri,163,Belum Terdaftar,2009,24051416.0,183000000.0,163,0,Sedang,61,16,0.8376847769838255,5.160851591229687,6.160851376653897
28828706.0,UD. Fahmi Paseban,Perdagangan,6,97,8775493.0,9318872.0,Bukalapak,126,Belum Terdaftar,2000,543379.0,309000000.0,126,0,Rendah,103,25,0.05830951875833054,0.06192004689422612,1.0619199329405273
28828707.0,UD. Lutfi Prajurit Lukita,Kesehatan,64,62,6110896.0,2734733.0,Lazada,232,Belum Terdaftar,2024,-3376163.0,378000000.0,232,1,Rendah,126,1,-1.2345489543041481,-0.552482393337672,0.4475174430202309
28828708.0,UD. Farhan Artha,Kesehatan,39,14,8143858.0,12367808.0,Shopee,316,Belum Terdaftar,2007,4223950.0,159000000.0,316,0,Rendah,53,18,0.3415277516009505,0.5186668875283819,1.518666764736472
28828709.0,UD. Vidi Siang Pasha,Pendidikan,23,3,7102010.0,45711456.0,Bukalapak,514,Belum Terdaftar,2023,38609446.0,78000000.0,514,0,Tinggi,26,2,0.8446338956117719,5.436410335044539,6.43641019423935
28828710.0,UD. Eni Lempung,Kesehatan,31,90,9345476.0,10948708.0,Tokopedia,596,Belum Terdaftar,2022,1603232.0,363000000.0,596,0,Rendah,121,3,0.1464311454437231,0.17155165006558787,1.1715515430619539
28828711.0,UD. Rian Trisaktiatma Elyas,Jasa,9,76,2136222.0,31990500.0,Lazada,361,Belum Terdaftar,2011,29854278.0,255000000.0,361,0,Sedang,85,14,0.9332232089769398,13.975262882199097,14.975262414083174
28828712.0,UD. Mega Kencana Qiana,Jasa,8,31,4725317.0,3055356.0,Website Sendiri,867,Belum Terdaftar,2005,-1669961.0,117000000.0,867,1,Rendah,39,20,-0.5465682079050009,-0.35340711461112245,0.6465926737629086
28828713.0,UD. Mario Ayodya,Pendidikan,38,8,8938648.0,47191623.0,Shopee,328,Terdaftar,2001,38252975.0,138000000.0,328,0,Tinggi,46,24,0.8105882306572031,4.279502976344635,5.279502864470906
28828714.0,UD. Oki Bima,Pendidikan,2,88,4543115.0,10845504.0,Bukalapak,938,Belum Terdaftar,2006,6302389.0,270000000.0,938,0,Rendah,90,19,0.5811060895735145,1.387239286868308,2.3872390667550643
28828715.0,UD. Isna Sunardi,Makanan & Minuman,98,56,8175371.0,6904087.0,Lazada,69,Terdaftar,2002,-1271284.0,462000000.0,69,1,Rendah,154,23,-0.18413496467600066,-0.15550167013806834,0.8444982075433387
28828716.0,UD. Rangga Gandewa,Perdagangan,68,66,4643502.0,36564026.0,Bukalapak,686,Belum Terdaftar,2004,31920524.0,402000000.0,686,0,Tinggi,134,21,0.8730035124413402,6.874233525853219,7.874233310498561
28828717.0,UD. Vina Lingga,Jasa,6,38,5412783.0,40562865.0,Tokopedia,916,Terdaftar,2019,35150082.0,296371183.91660464,916,0,Tinggi,44,6,0.866558147050063,6.493900735739686,7.493900550991874
28828718.0,UD. Priska Utamaindah,Jasa,11,39,3374122.0,13118720.0,Bukalapak,669,Belum Terdaftar,2016,9744598.0,150000000.0,669,0,Rendah,50,9,0.7428009178638679,2.8880387585159166,3.888038462142607
28828719.0,UD. Habib Wicaksana Heri,Perdagangan,22,15,2004492.0,27739373.0,Website Sendiri,726,Belum Terdaftar,2022,25734881.0,111000000.0,726,0,Sedang,37,3,0.9277383476642264,12.838598588271449,13.83859808939218
28828720.0,UD. Tasya Sejahtera,Perdagangan,88,80,5767326.0,31815146.0,Website Sendiri,427,Belum Terdaftar,2000,26047820.0,504000000.0,427,0,Sedang,168,25,0.8187238613104633,4.516445833572468,5.516445660181918
28828721.0,UD. Barokah Jayengprana,Perdagangan,62,90,3724723.0,14597303.0,Tokopedia,709,Terdaftar,2019,10872580.0,456000000.0,709,0,Rendah,152,6,0.7448347996314936,2.9190297052882306,3.9190294368119623
28828722.0,UD. Yani Raharja Ulil,Jasa,16,9,7312656.0,12475465.0,Lazada,874,Belum Terdaftar,2007,5162809.0,75000000.0,874,0,Rendah,25,18,0.41383696609008436,0.7060100042980274,1.7060098675488267
28828723.0,UD. Vera Citra,Pendidikan,77,52,1428796.0,45430601.0,Shopee,323,Belum Terdaftar,2013,44001805.0,387000000.0,323,0,Tinggi,129,12,0.9685498994708457,30.79640074832184,31.796400048432353
28828724.0,UD. Xenia Manunggal,Pendidikan,98,64,8011901.0,29918845.0,Lazada,692,Belum Terdaftar,2012,21906944.0,486000000.0,692,0,Sedang,162,13,0.7322121982913379,2.734300045107891,3.734299920293583
28828725.0,UD. Ulya Jayeng,Perdagangan,63,49,6430384.0,35305109.0,Bukalapak,205,Terdaftar,2011,28874725.0,336000000.0,205,0,Tinggi,112,14,0.8178624850623607,4.490357109255511,5.490356953743827
28828726.0,UD. Pandu Bijaksana,Jasa,64,28,5525997.0,28183026.0,Tokopedia,575,Belum Terdaftar,2024,22657029.0,276000000.0,575,0,Sedang,92,1,0.8039246103692127,4.100079116930552,5.100078935967765
28828727.0,UD. Agus Asmaralaya,Perdagangan,85,17,8560631.0,24678508.0,Lazada,465,Belum Terdaftar,2024,16117877.0,306000000.0,465,0,Sedang,102,1,0.6531138894979434,1.8827905463054597,2.882790429491654
28828728.0,UD. Halimah Agastya,Perdagangan,27,51,625732.0,24037128.0,Tokopedia,123,Terdaftar,2023,23411396.0,234000000.0,123,0,Sedang,78,2,0.9739680641560812,37.41435404557535,38.41435244744963
28828729.0,UD. Jay Kusen Umi,Pendidikan,57,31,5761132.0,18854152.0,Tokopedia,453,Belum Terdaftar,2004,13093020.0,264000000.0,453,0,Sedang,88,21,0.6944369232603554,2.272646717234266,3.272646543657298
28828730.0,UD. Qira Wiraatmaja,Kesehatan,86,32,4155547.0,17819815.0,Shopee,788,Belum Terdaftar,2021,13664268.0,354000000.0,788,0,Sedang,118,4,0.7668018569888713,3.2881988127678947,4.288198572125746
28828731.0,UD. Cakra Bahagia Aldo,Perdagangan,17,85,7668440.0,16707622.0,Website Sendiri,203,Terdaftar,2001,9039182.0,306000000.0,203,0,Rendah,102,24,0.5410214247711957,1.1787509351640053,2.1787508047594026
28828732.0,UD. Ucup Pusaka,Perdagangan,43,10,1846066.0,4216980.0,Lazada,31,Terdaftar,2008,2370914.0,159000000.0,31,0,Rendah,53,17,0.5622301831570975,1.284305499204525,2.284304957512376
28828733.0,UD. Wesly Hastinapura,Jasa,63,28,8910181.0,45870750.0,Shopee,13,Terdaftar,2001,36960569.0,273000000.0,13,0,Tinggi,91,24,0.8057546082033843,4.148127277310385,5.148127165079232
28828734.0,UD. Jasmine Saputra,Pendidikan,36,19,6310803.0,30142721.0,Website Sendiri,51,Belum Terdaftar,2000,23831918.0,165000000.0,51,0,Sedang,55,25,0.7906358954576166,3.7763679556519265,4.776367797193512
28828735.0,UD. Widi Saputrautama Leni,Kesehatan,2,21,4324593.0,17139506.0,Tokopedia,482,Terdaftar,2004,12814913.0,69000000.0,482,0,Rendah,23,21,0.7476827075597915,2.963263834709108,3.9632636034735285
28828736.0,UD. Jafar Harmoni,Pendidikan,13,95,6515796.0,6370100.0,Shopee,573,Belum Terdaftar,2023,-145696.0,324000000.0,573,1,Rendah,108,2,-0.022871850854484097,-0.02236042651420847,0.9776394200126247
28828737.0,UD. Riyan Wirajaya,Perdagangan,6,71,5912096.0,37142615.0,Website Sendiri,565,Belum Terdaftar,2018,31230519.0,231000000.0,565,0,Tinggi,77,7,0.8408271242930223,5.282477435671303,6.282477266526581
28828738.0,UD. Nisa Tunggal,Perdagangan,16,85,1637198.0,12665632.0,Website Sendiri,263,Terdaftar,2005,11028434.0,303000000.0,263,0,Rendah,101,20,0.8707368988190326,6.73615974600522,7.736159135205922
28828739.0,UD. Balqis Jagadmaya,Pendidikan,69,14,9459994.0,22315520.0,Shopee,891,Belum Terdaftar,2008,12855526.0,249000000.0,891,0,Sedang,83,17,0.576080029679791,1.3589358133910219,2.3589357076827207
28828740.0,UD. Elva Manggala Tono,Jasa,82,34,4156933.0,33992950.0,Bukalapak,920,Terdaftar,2011,29836017.0,296371183.91660464,920,0,Tinggi,116,14,0.8777118820899074,7.177409359879181,8.177409119317266
28828741.0,UD. Celsi Jagad Esa,Perdagangan,78,79,5520889.0,4868784.0,Shopee,597,Belum Terdaftar,2007,-652105.0,471000000.0,597,1,Rendah,157,18,-0.13393587927994355,-0.11811591971584291,0.8818838991539407
28828742.0,UD. Jihan Pancasila,Jasa,38,92,6310790.0,22871380.0,Tokopedia,874,Belum Terdaftar,2005,16560590.0,390000000.0,874,0,Sedang,130,20,0.7240747727476535,2.6241702506072535,3.624170092148512
28828743.0,UD. Ilmi Bersemi,Perdagangan,4,33,4895913.0,35817838.0,Bukalapak,425,Terdaftar,2017,30921925.0,111000000.0,425,0,Tinggi,37,8,0.863310737423327,6.315863595643224,7.315863391391271
28828744.0,UD. Krisna Padi,Pendidikan,78,19,5131715.0,6431189.0,Lazada,79,Belum Terdaftar,2003,1299474.0,291000000.0,79,0,Rendah,97,22,0.20205809500263558,0.2532240677387447,1.2532238728721543
28828745.0,UD. Pandu Gemilang,Perdagangan,51,76,1341645.0,35798492.0,Website Sendiri,116,Terdaftar,2006,34456847.0,381000000.0,116,0,Tinggi,127,19,0.9625222771249058,25.682517594059835,26.682516848706737
28828746.0,UD. Livia Buana,Kesehatan,25,55,637607.0,36965570.0,Lazada,266,Belum Terdaftar,2024,36327963.0,240000000.0,266,0,Tinggi,80,1,0.9827513012040312,56.975387699025106,57.97538613066335
28828747.0,UD. Obed Siang Mega,Pendidikan,38,50,1819904.0,48889840.0,Shopee,495,Terdaftar,2001,47069936.0,264000000.0,495,0,Tinggi,88,24,0.9627753954037199,25.863952239265238,26.863951689786006
28828748.0,UD. Hana Baswara,Pendidikan,44,76,3288321.0,41966267.0,Website Sendiri,625,Terdaftar,2006,38677946.0,360000000.0,625,0,Tinggi,120,19,0.9216436877351114,11.762213676154586,12.762213372048114
28828749.0,UD. Dora Galuh,Jasa,76,94,6553338.0,37805386.0,Shopee,239,Belum Terdaftar,2013,31252048.0,510000000.0,239,0,Tinggi,170,12,0.8266559472066772,4.768874004534177,5.768873851940209
28828750.0,UD. Mila Anugerah Zainab,Kesehatan,30,84,8868131.0,4095640.0,Tokopedia,541,Terdaftar,2007,-4772491.0,342000000.0,541,1,Rendah,114,18,-1.16526106658274,-0.5381619263222515,0.46183796091442936
28828751.0,UD. Ziva Malam,Perdagangan,76,49,5449552.0,27593482.0,Website Sendiri,757,Belum Terdaftar,2014,22143930.0,375000000.0,757,0,Sedang,125,11,0.8025057945747552,4.0634396986321635,5.063439515130874
28828752.0,UD. Eni Jayeng,Makanan & Minuman,22,29,6258575.0,37387927.0,Website Sendiri,123,Terdaftar,2006,31129352.0,153000000.0,123,0,Tinggi,51,19,0.8326043636330956,4.973871372657294,5.973871212876539
28828753.0,UD. Juli Elok,Perdagangan,39,24,852937.0,37775727.0,Website Sendiri,334,Belum Terdaftar,2020,36922790.0,189000000.0,334,0,Tinggi,63,5,0.9774210043020216,43.288949489880856,44.2889483174627
28828754.0,UD. Echa Bahari,Pendidikan,31,93,1426325.0,4423391.0,Bukalapak,558,Terdaftar,2020,2997066.0,372000000.0,558,0,Rendah,124,5,0.677549265360158,2.101248943088747,3.1012482419867546
28828755.0,UD. Lea Trisakti,Kesehatan,3,73,7792736.0,26435010.0,Tokopedia,369,Belum Terdaftar,2013,18642274.0,228000000.0,369,0,Sedang,76,12,0.7052115090854322,2.392262692812551,3.392262564487933
28828756.0,UD. Salwa Ceria,Makanan & Minuman,80,70,9957868.0,3553772.0,Lazada,188,Terdaftar,2024,-6404096.0,450000000.0,188,1,Rendah,150,1,-1.8020554492366283,-0.6431191251863225,0.35688077439058496
28828757.0,UD. Budi Darma,Jasa,83,97,817011.0,32488600.0,Tokopedia,11,Belum Terdaftar,2000,31671589.0,540000000.0,11,0,Sedang,180,25,0.97485234898234,38.76514543238043,39.7651442084082
28828758.0,UD. Jihan Karya,Kesehatan,45,3,2779949.0,2941625.0,Tokopedia,599,Belum Terdaftar,2006,161676.0,144000000.0,599,0,Rendah,48,19,0.05496143969355723,0.058157880537419736,1.0581575208187197
28828759.0,UD. Damar Adikara Dani,Kesehatan,74,0,7261396.0,7703724.0,Lazada,410,Terdaftar,2013,442328.0,408000000.0,410,0,Rendah,74,12,0.05741741819704104,0.060915000240311885,1.0609148625257647
28828760.0,UD. Ulfa Gunawan,Kesehatan,41,21,4458091.0,2301779.0,Tokopedia,571,Terdaftar,2001,-2156312.0,186000000.0,571,1,Rendah,62,24,-0.9368019532709468,-0.48368494862824724,0.5163148270605452
28828761.0,UD. Diyan Asih,Perdagangan,96,56,1152490.0,40472375.0,Shopee,731,Terdaftar,2015,39319885.0,456000000.0,731,0,Tinggi,152,10,0.9715240093638189,34.1173033021516,35.11730243446586
28828762.0,UD. Pardi Purnama,Jasa,38,92,5336096.0,26331506.0,Shopee,154,Terdaftar,2004,20995410.0,390000000.0,154,0,Sedang,130,21,0.7973493503429181,3.93460051419605,4.93460032679316
28828763.0,UD. Rian Rejo,Perdagangan,69,53,7036429.0,13089424.0,Tokopedia,625,Belum Terdaftar,2005,6052995.0,366000000.0,625,0,Rendah,122,20,0.4624339877420131,0.8602366540987404,1.8602365119812176
28828764.0,UD. Jasmin Selaras,Pendidikan,55,3,7349287.0,14073427.0,Tokopedia,424,Belum Terdaftar,2019,6724140.0,174000000.0,424,0,Rendah,58,6,0.47778977517062654,0.914937610282792,1.9149374742151892
28828765.0,UD. Ojan Cahaya,Perdagangan,46,64,2716337.0,4778001.0,Lazada,65,Belum Terdaftar,2019,2061664.0,330000000.0,65,0,Rendah,110,6,0.4314908198029218,0.7589865473295296,1.7589861791868318
28828766.0,UD. Uli Cerah,Pendidikan,37,47,1722526.0,10516920.0,Tokopedia,883,Terdaftar,2004,8794394.0,252000000.0,883,0,Rendah,84,21,0.8362137549573683,5.105518810445352,6.105518229902928
28828767.0,UD. Nindy Ilir,Kesehatan,0,22,5043103.0,17563725.0,Website Sendiri,808,Belum Terdaftar,2019,12520622.0,117000000.0,808,0,Sedang,22,6,0.7128682148651146,2.482721355736467,3.4827211574458903
28828768.0,UD. Ovan Utama,Kesehatan,1,22,3675557.0,38309665.0,Shopee,813,Terdaftar,2018,34634108.0,69000000.0,813,0,Tinggi,23,7,0.9040566419973487,9.422816345164462,10.422816073096929
28828769.0,UD. Grego Jatinagara,Jasa,53,5,8803447.0,41058703.0,Tokopedia,796,Belum Terdaftar,2008,32255256.0,174000000.0,796,0,Tinggi,58,17,0.785588751169545,3.663934403883569,4.663934290291713
28828770.0,UD. Livia Sanjaya,Fashion,80,68,8738490.0,15357535.0,Website Sendiri,326,Terdaftar,2016,6619045.0,444000000.0,326,0,Rendah,148,9,0.430996547883723,0.7574585818077744,1.7574584673715405
28828771.0,UD. Alvino Asih,Pendidikan,87,63,9783108.0,10561799.0,Tokopedia,425,Terdaftar,2005,778691.0,450000000.0,425,0,Rendah,150,20,0.07372711090912534,0.07959545375606057,1.079595351539066
28828772.0,UD. Ulfa Persada,Pendidikan,29,86,7882516.0,3918569.0,Bukalapak,346,Terdaftar,2000,-3963947.0,345000000.0,346,1,Rendah,115,25,-1.0115799896390776,-0.5028783318830774,0.49712154125389135
28828773.0,UD. Eddy Sudharmo Pandu,Jasa,87,70,1117080.0,15749647.0,Website Sendiri,353,Terdaftar,2012,14632567.0,471000000.0,353,0,Rendah,157,13,0.9290726370519519,13.09893105334349,14.098930158153259
28828774.0,UD. Isna Sasmita,Perdagangan,3,4,2329089.0,18545125.0,Shopee,246,Belum Terdaftar,2020,16216036.0,21000000.0,246,0,Sedang,7,5,0.8744095888051664,6.9623913202151915,7.962390890862955
28828775.0,UD. Yola Puri,Kesehatan,6,32,9796674.0,22542591.0,Shopee,497,Terdaftar,2013,12745917.0,114000000.0,497,0,Sedang,38,12,0.5654148821927842,1.3010452015607337,2.3010450994852847
28828776.0,UD. Wulan Wetan Andi,Jasa,78,25,738974.0,14988867.0,Bukalapak,653,Belum Terdaftar,2018,14249893.0,309000000.0,653,0,Rendah,103,7,0.9506984116478976,19.28332216922088,20.28332081599513
28828777.0,UD. Mira Mayang,Perdagangan,56,58,6584131.0,27730619.0,Website Sendiri,334,Belum Terdaftar,2020,21146488.0,342000000.0,334,0,Sedang,114,5,0.762568164721885,3.2117351231718927,4.211734971291584
28828778.0,UD. Farid Indah,Perdagangan,29,84,3270137.0,9229083.0,Website Sendiri,509,Belum Terdaftar,2013,5958946.0,339000000.0,509,0,Rendah,113,12,0.6456703612189465,1.8222307437790086,2.822230437981516
28828779.0,UD. Mirna Harmoni Dina,Fashion,92,33,7204896.0,37950718.0,Lazada,894,Belum Terdaftar,2013,30745822.0,375000000.0,894,0,Tinggi,125,12,0.810151238504862,4.26735066441616,5.267350525621671
28828780.0,UD. Celsi Dewangga,Pendidikan,43,25,6780921.0,8190762.0,Tokopedia,824,Terdaftar,2007,1409841.0,204000000.0,824,0,Rendah,68,18,0.17212572259751624,0.2079128767444899,1.2079127292719192
28828781.0,UD. Elsa Kencana,Jasa,76,73,3789430.0,36132220.0,Website Sendiri,520,Belum Terdaftar,2007,32342790.0,447000000.0,520,0,Tinggi,149,18,0.8951232197987498,8.534999053947677,9.534998790055816
28828782.0,UD. Erni Bratadikara,Pendidikan,28,65,9906951.0,49149325.0,Lazada,644,Belum Terdaftar,2024,39242374.0,279000000.0,644,0,Tinggi,93,1,0.7984315797128123,3.9610945929686547,4.961094492029435
28828783.0,UD. Berlian Utama,Perdagangan,89,19,5948673.0,47913729.0,Bukalapak,509,Belum Terdaftar,2019,41965056.0,324000000.0,509,0,Tinggi,108,6,0.8758461509884536,7.054522739017132,8.054522570912441
28828784.0,UD. Oki Kusen,Perdagangan,35,13,2392698.0,40263788.0,Bukalapak,50,Belum Terdaftar,2017,37871090.0,144000000.0,50,0,Tinggi,48,8,0.9405744203557196,15.827770229351874,16.827769811413805
28828785.0,UD. Chika Utama,Perdagangan,98,70,9840838.0,37107569.0,Bukalapak,394,Terdaftar,2012,27266731.0,504000000.0,394,0,Tinggi,168,13,0.734802386682825,2.77077300014765,3.770772898530298
28828786.0,UD. Chiko Sidarta,Perdagangan,47,73,4505316.0,47117975.0,Lazada,611,Terdaftar,2023,42612659.0,360000000.0,611,0,Tinggi,120,2,0.9043822043629378,9.458304265826357,10.458304043866391
28828787.0,UD. Silvi Cahyaningrat Inten,Jasa,18,94,4792610.0,36889282.0,Shopee,435,Belum Terdaftar,2023,32096672.0,336000000.0,435,0,Tinggi,112,2,0.8700812103070694,6.697116039670234,7.6971158310157035
28828788.0,UD. Pipit Alam,Perdagangan,0,7,4421719.0,47455178.0,Bukalapak,716,Belum Terdaftar,2008,43033459.0,207000000.0,716,0,Tinggi,7,17,0.90682323630051,9.732289471065558,10.732289244909222
28828789.0,UD. Diva Sahaja,Pendidikan,1,57,6728763.0,7427429.0,Lazada,544,Belum Terdaftar,2022,698666.0,174000000.0,544,0,Rendah,58,3,0.09406564585596902,0.10383273956405664,1.1038325909483524
28828790.0,UD. Rafif Wening,Perdagangan,13,0,6253070.0,40775671.0,Lazada,278,Belum Terdaftar,2001,34522601.0,39000000.0,278,0,Tinggi,13,24,0.8466470154066376,5.5209034089010025,6.5209032489795815
28828791.0,UD. Novi Ilir,Jasa,79,92,828947.0,12540386.0,Tokopedia,735,Belum Terdaftar,2012,11711439.0,513000000.0,735,0,Rendah,171,13,0.9338977337780724,14.128074378609996,15.12807317226171
28828792.0,UD. Aldo Jaya,Makanan & Minuman,99,30,3099168.0,11795968.0,Bukalapak,744,Terdaftar,2007,8696800.0,387000000.0,744,0,Rendah,129,18,0.737268807674893,2.8061715898681228,3.8061712672009818
28828793.0,UD. Rafi Suryaputra,Perdagangan,94,7,2361695.0,29084485.0,Shopee,326,Terdaftar,2006,26722790.0,303000000.0,326,0,Sedang,101,19,0.9187987712762055,11.315084583282522,12.315084159858001
28828794.0,UD. Nindy Sukarela,Jasa,34,79,3741256.0,12242821.0,Lazada,337,Belum Terdaftar,2013,8501565.0,339000000.0,337,0,Rendah,113,12,0.6944122033302452,2.2723819828469414,3.2723817155570973
